id,name,address,category,location,lat,lng,numReviews,reviews,polarity,details,originalId,subCategory
91908,Brauhaus Lemke,"Dircksenstraße 143, Berlin, Germany",restaurant,Berlin,52.523055,13.404575,30.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91908,5.0,http://tour-pedia.org/api/getPlaceDetails?id=91908,,
91915,Dunkin' Donuts,"Potsdamer Straße 2, Berlin, Germany",restaurant,Berlin,52.509542,13.374005,11.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91915,2.0,http://tour-pedia.org/api/getPlaceDetails?id=91915,,
92015,Müggelsee Terrassen Rübezahl,"Müggelheimer Damm 143, Berlin, Germany",restaurant,Berlin,52.42672,13.62876,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92015,1.0,http://tour-pedia.org/api/getPlaceDetails?id=92015,,
92020,Alter Fritz,"Karolinenstraße 12, Berlin, Germany",restaurant,Berlin,52.59765,13.275327,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92020,0.0,http://tour-pedia.org/api/getPlaceDetails?id=92020,,
92025,Knofel,"Wichertstraße 33, Berlin, Germany",restaurant,Berlin,52.546905,13.424514,11.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92025,1.0,http://tour-pedia.org/api/getPlaceDetails?id=92025,,
92037,Gaststätte Walhalla,"Krefelder Straße 6, Berlin, Germany",restaurant,Berlin,52.524231,13.339416,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92037,2.0,http://tour-pedia.org/api/getPlaceDetails?id=92037,,
92043,Hamlet,"Ludwigkirchstraße 6, Berlin-Wilmersdorf, Deutschland",restaurant,Berlin,52.498018,13.324011,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92043,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92043,,
92044,Juleps New York Bar & Restaurant,"Giesebrechtstraße 3, Berlin, Germany",restaurant,Berlin,52.502588,13.308739,14.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92044,6.0,http://tour-pedia.org/api/getPlaceDetails?id=92044,,
92047,Atlantic,"Bergmannstraße 100, Berlin, Germany",restaurant,Berlin,52.489832,13.390016,22.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92047,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92047,,
92050,Aroma,"Hochkirchstraße 8, Berlin, Germany",restaurant,Berlin,52.490018,13.369422,14.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92050,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92050,,
92053,Abgedreht,"Karl-Marx-Allee 140, Berlin, Germany",restaurant,Berlin,52.515742,13.452223,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92053,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92053,,
92058,Café Hardenberg,"Hardenbergstraße 10, Berlin, Germany",restaurant,Berlin,52.509445,13.325024,13.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92058,1.0,http://tour-pedia.org/api/getPlaceDetails?id=92058,,
92059,Café Carow,"Mierendorffplatz 2, Berlin, Germany",restaurant,Berlin,52.524826,13.304104,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92059,1.0,http://tour-pedia.org/api/getPlaceDetails?id=92059,,
92066,Gottlob,"Akazienstraße 17, Berlin, Germany",restaurant,Berlin,52.489366,13.353506,18.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92066,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92066,,
92067,Zur Letzten Instanz,"Waisenstraße 14-16, Berlin, Germany",restaurant,Berlin,52.51735,13.413752,22.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92067,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92067,,
92070,Café Rix,"Karl-Marx-Straße 141, Berlin-Neukölln, Deutschland",restaurant,Berlin,52.476968,13.439169,11.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92070,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92070,,
92071,Leander,"Jungstraße 29, Berlin, Germany",restaurant,Berlin,52.511946,13.46648,15.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92071,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92071,,
92072,Café Kranzler,"Kurfürstendamm 18, Berlin, Germany",restaurant,Berlin,52.50401,13.330992,14.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92072,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92072,,
92074,Schwarze Pumpe,"Choriner Straße 76, Berlin, Germany",restaurant,Berlin,52.532463,13.406197,23.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92074,6.0,http://tour-pedia.org/api/getPlaceDetails?id=92074,,
92075,Billy Wilder's,"Potsdamer Straße 2, Berlin, Germany",restaurant,Berlin,52.509489,13.373312,19.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92075,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92075,,
92084,Wiener am Hagenplatz,"Hagenplatz 3, Berlin-Grunewald, Deutschland",restaurant,Berlin,52.483738,13.267206,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92084,6.0,http://tour-pedia.org/api/getPlaceDetails?id=92084,,
92088,Dachkammer,"Simon-Dach-Str. 39, Berlin, Germany",restaurant,Berlin,52.511083,13.456957,19.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92088,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92088,,
92089,Café Übersee,"Paul-Lincke-Ufer 44, Berlin, Germany",restaurant,Berlin,52.496422,13.42051,26.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92089,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92089,,
92091,Kaffee Burger,"Torstraße 60, Berlin, Germany",restaurant,Berlin,52.528686,13.40851,25.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92091,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92091,,
92094,Andy's Diner Bar Inh. Andreas Möllermann,"Potsdamer Platz 1, Berlin, Germany",restaurant,Berlin,52.509188,13.374675,16.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92094,2.0,http://tour-pedia.org/api/getPlaceDetails?id=92094,,
92106,Kulturfabrik Moabit,"Lehrter Straße 35, Berlin, Germany",restaurant,Berlin,52.53444,13.35971,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92106,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92106,,
92119,Pagode Thai Kitchen,"Bergmannstraße 88, Berlin, Germany",restaurant,Berlin,52.489305,13.393333,26.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92119,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92119,,
92129,VOX Restaurant,"Marlene-Dietrich-Platz 2, Berlin, Germany",restaurant,Berlin,52.50813,13.37281,24.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92129,6.0,http://tour-pedia.org/api/getPlaceDetails?id=92129,,
92130,Cafe Cinema,"Rosenthaler Straße 39, Berlin, Germany",restaurant,Berlin,52.524184,13.402691,26.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92130,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92130,,
92133,Marietta,"Stargarder Straße 13, Berlin, Germany",restaurant,Berlin,52.546639,13.417479,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92133,6.0,http://tour-pedia.org/api/getPlaceDetails?id=92133,,
92136,Wendel,"Schlesische Straße 42, Berlin, Germany",restaurant,Berlin,52.500555,13.443443,24.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92136,6.0,http://tour-pedia.org/api/getPlaceDetails?id=92136,,
92141,Lass Uns Freunde Bleiben,"Choriner Straße 12, Berlin, Germany",restaurant,Berlin,52.533067,13.407148,9.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92141,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92141,,
92458,Sushi Mylan,"Schlüterstraße 15, Berlin, Germany",restaurant,Berlin,52.508144,13.317264,33.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92458,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92458,,
92160,Clash,"Im Mehringhof, Gneisenaustr. 2a, Berlin, Germany",restaurant,Berlin,52.491894,13.388514,18.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92160,1.0,http://tour-pedia.org/api/getPlaceDetails?id=92160,,
92168,Quasimodo,"Kantstraße 12A, Berlin, Germany",restaurant,Berlin,52.505812,13.328532,9.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92168,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92168,,
92174,Chalet Suisse,"Clayallee 99, Berlin, Germany",restaurant,Berlin,52.46222,13.269371,20.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92174,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92174,,
92179,La Pausa,"Torstraße 125, Berlin, Germany",restaurant,Berlin,52.529715,13.400586,24.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92179,8.0,http://tour-pedia.org/api/getPlaceDetails?id=92179,,
92192,Umspannwerk Ost,"Palisadenstraße 48, Berlin, Germany",restaurant,Berlin,52.518298,13.439914,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92192,0.0,http://tour-pedia.org/api/getPlaceDetails?id=92192,,
92405,Restaurant Charlottchen,"Droysenstraße 1, Berlin, Germany",restaurant,Berlin,52.50296,13.300535,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92405,0.0,http://tour-pedia.org/api/getPlaceDetails?id=92405,,
92421,Jolesch,"Muskauer Straße 1, Berlin, Germany",restaurant,Berlin,52.500792,13.433845,31.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92421,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92421,,
92407,Osteria No. 1,"Kreuzbergstraße 71, Berlin, Germany",restaurant,Berlin,52.489813,13.383181,15.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92407,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92407,,
92409,Café Olé,"Victoriastraße 10, Berlin, Germany",restaurant,Berlin,52.454298,13.381103,2.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92409,0.0,http://tour-pedia.org/api/getPlaceDetails?id=92409,,
92411,Ypsilon,"Hauptstraße 163, Berlin, Germany",restaurant,Berlin,52.49094,13.361033,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92411,2.0,http://tour-pedia.org/api/getPlaceDetails?id=92411,,
92412,Paris Bar,"Kantstraße 152, Berlin, Germany",restaurant,Berlin,52.505421,13.32627,18.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92412,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92412,,
92414,Restaurant Tuk-Tuk,"Großgörschenstraße 2, Berlin, Germany",restaurant,Berlin,52.49122,13.361639,9.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92414,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92414,,
92415,Seoul-Kwan,"Schmiljanstraße 25, Berlin, Germany",restaurant,Berlin,52.47068,13.33059,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92415,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92415,,
92416,Zillemarkt,"Bleibtreustraße 48a, Berlin, Germany",restaurant,Berlin,52.504822,13.32009,13.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92416,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92416,,
92418,Hugos,"Budapester Straße 2/14. Etage, Berlin, Germany",restaurant,Berlin,52.507008,13.344805,9.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92418,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92418,,
92419,Amrit,"Oranienburger Straße 45, Berlin, Germany",restaurant,Berlin,52.525904,13.38965,16.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92419,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92419,,
92422,Restaurant Sala Thai,"Frankfurter Allee 73, Berlin, Germany",restaurant,Berlin,52.514548,13.468326,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92422,2.0,http://tour-pedia.org/api/getPlaceDetails?id=92422,,
92424,Sarod's,"Friesenstraße 22, Berlin / Kreuzberg, Deutschland",restaurant,Berlin,52.487896,13.394595,14.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92424,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92424,,
92425,Weltrestaurant Markthalle,"Pücklerstraße 34, Berlin, Germany",restaurant,Berlin,52.502349,13.430945,23.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92425,6.0,http://tour-pedia.org/api/getPlaceDetails?id=92425,,
92427,Romiosini,"Seegefelder Straße 134, Berlin, Germany",restaurant,Berlin,52.539117,13.179012,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92427,0.0,http://tour-pedia.org/api/getPlaceDetails?id=92427,,
92429,Parlamento Degli Angeli,"Bergmannstraße 109, Berlin, Germany",restaurant,Berlin,52.490062,13.38801,18.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92429,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92429,,
92430,Lone Star Taqueria,"Bergmannstraße 11, Berlin, Germany",restaurant,Berlin,52.48947,13.390464,23.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92430,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92430,,
92431,Marmotte,"Wundtstraße 10, Berlin, Germany",restaurant,Berlin,52.512484,13.293931,9.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92431,2.0,http://tour-pedia.org/api/getPlaceDetails?id=92431,,
92432,Francucci's Ristorante,"Kurfürstendamm 90, Berlin Charlottenburg, Germany",restaurant,Berlin,52.499191,13.301616,14.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92432,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92432,,
92434,Südwind,"Akazienstraße 7, Berlin-Schöneberg, Deutschland",restaurant,Berlin,52.487396,13.355168,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92434,2.0,http://tour-pedia.org/api/getPlaceDetails?id=92434,,
92435,Knofi,"Bergmannstraße 98, Berlin, Germany",restaurant,Berlin,52.48965,13.390899,18.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92435,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92435,,
92436,Sale e Tabacchi,"Rudi-Dutschke-Straße 25, Berlin, Germany",restaurant,Berlin,52.506671,13.391374,16.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92436,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92436,,
92437,Restaurant Bräustübl,"Müggelseedamm 164, Berlin, Germany",restaurant,Berlin,52.446728,13.62349,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92437,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92437,,
92438,Piazza Michelangelo,"Breitenbachplatz 4, Berlin, Germany",restaurant,Berlin,52.467894,13.309168,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92438,0.0,http://tour-pedia.org/api/getPlaceDetails?id=92438,,
92439,Satyam,"Goethestraße 5, Berlin, Germany",restaurant,Berlin,52.508913,13.321984,17.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92439,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92439,,
92440,Ana e Bruno,"Sophie-Charlotten-Straße 101, Berlin, Germany",restaurant,Berlin,52.51785,13.28737,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92440,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92440,,
92441,Dicke Wirtin,"Carmerstraße 9, Berlin, Germany",restaurant,Berlin,52.50648,13.323433,15.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92441,6.0,http://tour-pedia.org/api/getPlaceDetails?id=92441,,
92442,April,"Winterfeldtstraße 56, Berlin, Germany",restaurant,Berlin,52.496857,13.35179,24.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92442,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92442,,
92443,Il Pane e le Rose,"Am Friedrichshain 6, Berlin, Germany",restaurant,Berlin,52.529429,13.434723,19.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92443,2.0,http://tour-pedia.org/api/getPlaceDetails?id=92443,,
92444,Austria,"Bergmannstraße 30, Berlin, Germany",restaurant,Berlin,52.488808,13.396505,19.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92444,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92444,,
92445,Fischer's Restaurant,"Regensburger Straße 5, Berlin, Germany",restaurant,Berlin,52.385022,13.416358,1.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92445,10.0,http://tour-pedia.org/api/getPlaceDetails?id=92445,,
92446,Habibi,"Akazienstraße 9, Berlin, Germany",restaurant,Berlin,52.48815,13.354323,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92446,0.0,http://tour-pedia.org/api/getPlaceDetails?id=92446,,
92448,Kreuzburger,"Oranienstraße 190, Berlin, Germany",restaurant,Berlin,52.500386,13.422247,27.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92448,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92448,,
92450,Tiroler Bauernstuben,"Heerstraße 137, Berlin, Germany",restaurant,Berlin,52.506142,13.228329,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92450,1.0,http://tour-pedia.org/api/getPlaceDetails?id=92450,,
92453,Entrecôte,"Schützenstraße 5, Berlin, Germany",restaurant,Berlin,52.508539,13.391236,16.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92453,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92453,,
92454,Ratskeller Köpenick,"Alt-Köpenick 21, Berlin, Germany",restaurant,Berlin,52.445818,13.574826,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92454,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92454,,
92456,Restaurant Mar y Sol,"Savignyplatz 5, Berlin, Germany",restaurant,Berlin,52.506512,13.322775,18.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92456,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92456,,
92460,Restaurant Brasil Brasileiro,"Kurfürstendamm 151, Berlin, Germany",restaurant,Berlin,52.49859,13.300888,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92460,1.0,http://tour-pedia.org/api/getPlaceDetails?id=92460,,
92461,Tim's Canadian Deli,"Rudower Chaussee 26, Berlin, Germany",restaurant,Berlin,52.431101,13.531646,2.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92461,0.0,http://tour-pedia.org/api/getPlaceDetails?id=92461,,
92462,Susuru,"Rosa-Luxemburg-Straße 17, Berlin, Germany",restaurant,Berlin,52.525082,13.410282,25.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92462,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92462,,
92463,Bieberbau,"Durlacher Straße 15, Berlin, Germany",restaurant,Berlin,52.479581,13.33379,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92463,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92463,,
92464,Cunô,"Schlesische Straße 5, Berlin, Germany",restaurant,Berlin,52.500374,13.442845,23.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92464,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92464,,
92465,Mr. Hai Life,"Albrechtstraße 131, Berlin, Germany",restaurant,Berlin,52.457217,13.321798,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92465,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92465,,
92468,Alpenstueck,"Gartenstraße 9, Berlin, Germany",restaurant,Berlin,52.530224,13.391822,27.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92468,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92468,,
92469,Casa Italiana Da Alberto GmbH,"Alt-Gatow 1-3, Berlin, Germany",restaurant,Berlin,52.48903,13.180752,21.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92469,1.0,http://tour-pedia.org/api/getPlaceDetails?id=92469,,
92470,Villa Schützenhof,"Niederneuendorfer Allee 12, Berlin, Germany",restaurant,Berlin,52.567808,13.21224,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92470,0.0,http://tour-pedia.org/api/getPlaceDetails?id=92470,,
92475,Weinblatt,"Dieffenbachstraße 59, Berlin, Germany",restaurant,Berlin,52.493074,13.416252,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92475,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92475,,
92503,Filmbühne am Steinplatz,"Hardenbergstraße 12, Berlin, Germany",restaurant,Berlin,52.508582,13.326827,11.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92503,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92503,,
92519,Intimes Cafe/Restaurant,"Boxhagener Straße 107, Berlin, Germany",restaurant,Berlin,52.512803,13.458227,17.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92519,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92519,,
92560,Yaam,"Stralauer Platz 35, Berlin, Germany",restaurant,Berlin,52.508005,13.433828,23.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92560,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92560,,
92597,Salumeria Da Pino,"Windscheidstraße 20, Berlin, Germany",restaurant,Berlin,52.505244,13.300037,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92597,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92597,,
92598,Tee & Tee Lichtenrade,"Bahnhofstraße 10, Berlin, Germany",restaurant,Berlin,52.386751,13.404739,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92598,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92598,,
92644,Mädchenitaliener,"Alte Schönhauser Straße 12, Berlin, Germany",restaurant,Berlin,52.526921,13.407812,30.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92644,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92644,,
92642,Kreuzburger,"Pappelallee 19, Berlin, Germany",restaurant,Berlin,52.543875,13.4156,25.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92642,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92642,,
92645,Tangs Kantine,"Dieffenbachstraße 18, Berlin, Germany",restaurant,Berlin,52.492562,13.416274,16.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92645,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92645,,
92649,November,"Husemannstraße 15, Berlin, Germany",restaurant,Berlin,52.538211,13.417375,22.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92649,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92649,,
92650,Café Schwarzsauer,"Kastanienallee 13, Berlin, Germany",restaurant,Berlin,52.539033,13.409966,21.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92650,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92650,,
92652,Concierge Coffee,"Paul-Lincke-Ufer 39-40, Berlin, Germany",restaurant,Berlin,52.496082,13.422097,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92652,8.0,http://tour-pedia.org/api/getPlaceDetails?id=92652,,
92662,Fuchsbau,"Planufer 95, Berlin, Germany",restaurant,Berlin,52.495704,13.4192,17.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92662,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92662,,
92668,Balzac Coffee,"Potsdamer Platz 10, Berlin, Germany",restaurant,Berlin,52.508352,13.377076,18.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92668,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92668,,
92676,Soupanova,"Stargarder Straße 24, Berlin, Germany",restaurant,Berlin,52.544943,13.421504,12.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92676,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92676,,
92677,coffee bar Oberbaum City,"Rotherstraße 19, Berlin, Germany",restaurant,Berlin,52.503889,13.450115,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92677,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92677,,
92679,Nansen,"Maybachufer 39, Berlin, Germany",restaurant,Berlin,52.491686,13.433382,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92679,6.0,http://tour-pedia.org/api/getPlaceDetails?id=92679,,
92680,McDonalds Restaurant,"Hermannplatz 2-3, Berlin, Germany",restaurant,Berlin,52.486662,13.424859,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92680,1.0,http://tour-pedia.org/api/getPlaceDetails?id=92680,,
92692,Uebereck,"Sonntagstraße 31, Berlin, Germany",restaurant,Berlin,52.505414,13.466419,14.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92692,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92692,,
92694,Café Liebling,"Raumerstraße 36, Ecke Duncker Straße, Berlin, Germany",restaurant,Berlin,52.54213,13.42082,18.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92694,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92694,,
92699,Das Edelweiss,"Görlitzer Straße 1, Berlin, Germany",restaurant,Berlin,52.498354,13.434085,26.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92699,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92699,,
92703,Café Avril,"Graefestraße 83, Berlin, Germany",restaurant,Berlin,52.493892,13.418622,17.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92703,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92703,,
92704,Fleischerei Berlin,"Schönhauser Allee 8, Berlin, Germany",restaurant,Berlin,52.529794,13.410439,28.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92704,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92704,,
92713,Tres Cabezas,"Boxhagener Straße 74, Berlin, Germany",restaurant,Berlin,52.507056,13.46869,22.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92713,6.0,http://tour-pedia.org/api/getPlaceDetails?id=92713,,
92716,Gaststätte Zur Haxe,"Erich-Weinert-Straße 128, Berlin, Germany",restaurant,Berlin,52.544783,13.437008,14.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92716,3.0,http://tour-pedia.org/api/getPlaceDetails?id=92716,,
92736,Zebrano,"Sonntagstraße 8, Berlin, Germany",restaurant,Berlin,52.505612,13.466673,18.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92736,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92736,,
92737,Frittiersalon,"Boxhagener Straße 104, Berlin, Germany",restaurant,Berlin,52.512671,13.458998,28.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92737,2.0,http://tour-pedia.org/api/getPlaceDetails?id=92737,,
92739,Rubens Coffee Lounge,"Mehringdamm 65, Berlin, Germany",restaurant,Berlin,52.490594,13.387066,24.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92739,4.0,http://tour-pedia.org/api/getPlaceDetails?id=92739,,
92847,Vöner,"Boxhagener Straße 56, Berlin, Germany",restaurant,Berlin,52.506726,13.468771,29.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=92847,5.0,http://tour-pedia.org/api/getPlaceDetails?id=92847,,
